event_ns,lane,note_id,stage,judgment,delay_ns
51377684498,11,14713,scored,perfect,504349
51380684981,0,14714,scored,perfect,285566
51380685556,7,14715,scored,perfect,146242
51381684694,5,14716,scored,perfect,-293943
51390707585,2,14717,scored,perfect,396906
51392727886,4,14718,scored,perfect,173211
51394707516,6,14719,scored,perfect,236724
51397687920,3,14720,scored,perfect,-409804
51405687269,15,14721,scored,perfect,354532
51406685639,8,14722,scored,perfect,97160
51411684575,9,14723,scored,perfect,385245
51413686781,13,14724,scored,perfect,-126870
51415684756,10,14725,scored,perfect,-354961
51417683595,1,14726,scored,perfect,103806
51419684412,12,14727,scored,perfect,-108467
51420683690,0,14728,scored,perfect,232092
51420684394,7,14729,scored,perfect,-281625
51422686427,11,14730,scored,perfect,72270
51426684646,5,14731,scored,perfect,237074
51430684610,14,14732,scored,perfect,85125
51435684666,2,14734,scored,perfect,-240564
51435685414,4,14733,scored,perfect,-164156
51436685231,6,14735,scored,perfect,-532825
51439684566,3,14736,scored,perfect,415814
51449723588,8,14737,scored,perfect,167264
51449724342,15,14738,scored,perfect,30043
51462684155,1,14739,scored,perfect,312320
51463683784,11,14740,scored,perfect,554574
51464687785,10,14741,scored,perfect,177789
51469685037,5,14742,scored,perfect,296610
51477684437,4,14743,scored,perfect,449057
51477685145,13,14744,scored,perfect,-197221
51480688151,0,14745,scored,perfect,-98094
51482705520,2,14746,scored,perfect,327916
51483701443,14,14747,scored,perfect,365546
51483704557,9,14748,scored,perfect,-83003
51485687157,3,14749,scored,perfect,312609
51487683668,7,14750,scored,perfect,-50636
51496683826,8,14752,scored,perfect,205264
51496684507,15,14751,scored,perfect,293212
51498685201,12,14753,scored,perfect,-45596
51499684885,6,14754,scored,perfect,18988
51502684193,1,14755,scored,perfect,90584
51509684232,11,14756,scored,perfect,363259
51512683851,5,14757,scored,perfect,-55373
51514684870,10,14758,scored,perfect,-435796
51519685097,4,14759,scored,perfect,-403132
51520683326,13,14760,scored,perfect,211045
51522686263,0,14761,scored,perfect,106742
51526685388,14,14762,scored,perfect,148536
51528683747,3,14763,scored,perfect,214075
51529683213,7,14764,scored,perfect,-292910
51533683900,9,14765,scored,perfect,301122
51536683787,2,14766,scored,perfect,454113
51538684598,15,14767,scored,perfect,-518334
51539683967,6,14768,scored,perfect,-190605
51539684581,12,14769,scored,perfect,-490665
51540683608,8,14770,scored,perfect,308513
51546704548,1,14771,scored,perfect,607667
51553685264,11,14772,scored,perfect,-509937
51554684181,5,14773,scored,perfect,-88816
51557683643,10,14774,scored,perfect,39827
51561706786,4,14775,scored,perfect,246598
51562683270,13,14776,scored,perfect,-75542
51563684529,0,14777,scored,perfect,411231
51568685887,14,14778,scored,perfect,514574
51574683884,3,14779,scored,perfect,-83905
51575683297,9,14780,scored,perfect,-471215
51576684236,2,14781,scored,perfect,276472
51579683705,6,14782,scored,perfect,-344144
51581683959,8,14783,scored,perfect,19684
51589685047,12,14784,scored,perfect,-217520
51590684128,15,14785,scored,perfect,158716
51592684885,7,14786,scored,perfect,-284530
51592685378,1,14787,scored,perfect,-577722
51596683896,5,14788,scored,perfect,161681
51596684598,11,14789,scored,perfect,87733
51605684923,13,14790,scored,perfect,406638
51607683807,0,14791,scored,perfect,-235485
51608683452,14,14792,scored,perfect,-230482
51616683617,4,14793,scored,perfect,498684
51616684412,2,14794,scored,perfect,110484
51618685160,3,14795,scored,perfect,-329974
51623683752,6,14796,scored,perfect,-9149
51624683793,9,14797,scored,perfect,-80772
51624684369,10,14798,scored,perfect,-127877
51625683141,8,14799,scored,perfect,420144
51632684392,15,14800,scored,perfect,268975
51632685175,7,14801,scored,perfect,-410670
51636683935,12,14802,scored,perfect,457037
51638684426,5,14803,scored,perfect,-144265
51639684094,1,14804,scored,perfect,264450
51644683940,11,14805,scored,perfect,-489492
51646683181,13,14806,scored,perfect,-238186
51649683652,14,14807,scored,perfect,493358
51649684349,0,14808,scored,perfect,211894
51658683780,4,14809,scored,perfect,492593
51663685162,3,14810,scored,perfect,434620
51665683954,2,14811,scored,perfect,-207225
51666683306,9,14812,scored,perfect,436574
51666683845,10,14813,scored,perfect,-310807
51669683880,8,14814,scored,perfect,-230371
51675683700,7,14815,scored,perfect,-464851
51678683732,5,14816,scored,perfect,-483698
51680684866,15,14817,scored,perfect,500815
51682683691,1,14818,scored,perfect,-99182
51686684628,11,14819,scored,perfect,418905
51688683830,13,14820,scored,perfect,-133774
51690684619,12,14821,scored,perfect,-61183
51691683514,0,14822,scored,perfect,432098
51694683942,14,14823,scored,perfect,325448
51696683560,6,14824,scored,perfect,-370153
51700683537,4,14825,scored,perfect,-31251
51705689335,2,14826,scored,perfect,-470096
51706684422,3,14827,scored,perfect,-219487
51707683397,10,14828,scored,perfect,-231773
51708683298,9,14829,scored,perfect,287108
51713689850,8,14830,scored,perfect,-406387
51716683959,7,14831,scored,perfect,-413554
51724683776,5,14832,scored,perfect,-285600
51727683702,15,14833,scored,perfect,586887
51730684733,12,14834,scored,perfect,-136687
51731685283,11,14835,scored,perfect,80369
51742684876,13,14836,scored,perfect,-73655
51751684297,4,14837,scored,perfect,-28038
51757683988,8,14838,scored,perfect,-360417
51774684105,10,14839,scored,perfect,212396
51775683955,15,14840,scored,perfect,316609
51775684700,3,14841,scored,perfect,-299588
51777685230,0,14842,scored,perfect,137939
51782683768,1,14843,scored,perfect,498978
51783683320,13,14844,scored,perfect,415628
51783683973,14,14845,scored,perfect,-445991
51786684322,5,14846,scored,perfect,-362864
51787684157,2,14847,scored,perfect,319788
51787684786,11,14848,scored,perfect,261800
51787685295,7,14849,scored,perfect,-155816
51787685776,12,14850,scored,perfect,-336190
51788684814,6,14851,scored,perfect,590140
51794684979,9,14852,scored,perfect,329691
51798684918,4,14853,scored,perfect,296601
51801684265,8,14854,scored,perfect,38984
51815685731,15,14855,scored,perfect,-11308
51816683437,3,14857,scored,perfect,304016
51816684100,10,14856,scored,perfect,452539
51817685491,0,14858,scored,perfect,-575061
51822684875,1,14859,scored,perfect,238786
51824683851,13,14860,scored,perfect,113500
51826684462,14,14861,scored,perfect,141763
51827684348,5,14862,scored,perfect,372489
51830687652,2,14863,scored,perfect,-132684
51832683597,6,14864,scored,perfect,308105
51832684187,11,14865,scored,perfect,-30262
51832684687,7,14866,scored,perfect,-372299
51833702874,12,14867,scored,perfect,423842
51837684287,9,14868,scored,perfect,310452
51840688122,4,14869,scored,perfect,-274816
51844720481,8,14870,scored,perfect,426396
51864683978,10,14871,scored,perfect,53813
51866683417,1,14872,scored,perfect,-391952
51869705826,0,14873,scored,perfect,490459
51875684453,11,14874,scored,perfect,219239
51877684464,7,14875,scored,perfect,-174546
51880685254,3,14876,scored,perfect,-202719
51881684974,6,14877,scored,perfect,-182732
51883694013,12,14878,scored,perfect,524773
51883694549,9,14879,scored,perfect,-193972
51886724648,2,14880,scored,perfect,276187
51886725319,5,14881,scored,perfect,-148177
51894684058,4,14882,scored,perfect,-32515
51895683430,15,14883,scored,perfect,107654
51896683188,8,14884,scored,perfect,118248
51899684324,13,14885,scored,perfect,-355433
51901685130,14,14886,scored,perfect,-335996
51905687415,10,14887,scored,perfect,-528467
51907702823,1,14888,scored,perfect,448744
51913684117,0,14889,scored,perfect,397664
51916683640,11,14890,scored,perfect,118419
51919684081,7,14891,scored,perfect,142796
51926684151,2,14892,scored,perfect,229595
51928703724,9,14893,scored,perfect,308421
51929683452,3,14894,scored,perfect,-324733
51932683873,5,14895,scored,perfect,293920
51934684114,12,14896,scored,perfect,295098
51934684687,4,14897,scored,perfect,-165649
51939684751,6,14899,scored,perfect,382346
51939685642,8,14898,scored,perfect,460187
51940684228,13,14900,scored,perfect,-242443
51949684524,10,14901,scored,perfect,568783
51957684309,14,14902,scored,perfect,-31652
51957685102,11,14903,scored,perfect,-326402
51961686399,15,14904,scored,perfect,-357860
51962683428,0,14905,scored,perfect,47453
51962684057,1,14906,scored,perfect,-326709
51966684053,7,14907,scored,perfect,36788
51967725830,2,14908,scored,perfect,226751
51976684205,9,14909,scored,perfect,-357913
51978683751,3,14910,scored,perfect,255670
51980684076,8,14911,scored,perfect,200418
51982684059,5,14912,scored,perfect,82873
51990683800,10,14913,scored,perfect,-112965
51994684472,6,14914,scored,perfect,514805
52000683385,14,14915,scored,perfect,285082
52002684600,15,14916,scored,perfect,556189
52005685127,12,14917,scored,perfect,-101925
52008683327,11,14918,scored,perfect,190784
52010685043,2,14919,scored,perfect,535660
52010685536,7,14920,scored,perfect,23791
52011709197,0,14921,scored,perfect,-3505
52013683618,1,14922,scored,perfect,-178360
52016683650,13,14923,scored,perfect,477647
52017684807,4,14924,scored,perfect,315439
52029684705,3,14926,scored,perfect,211981
52029685533,8,14925,scored,perfect,225248
52030687352,9,14927,scored,perfect,-140247
52032683999,5,14928,scored,perfect,-83011
52037683743,6,14929,scored,perfect,158972
52037684745,10,14930,scored,perfect,-234889
52043685651,14,14931,scored,perfect,-306860
52044683617,15,14932,scored,perfect,-193209
52047687502,12,14933,scored,perfect,-102131
52052683940,7,14934,scored,perfect,217218
52053702340,0,14935,scored,perfect,111688
52054690078,2,14936,scored,perfect,238656
52056691497,1,14937,scored,perfect,-13522
52056692524,11,14938,scored,perfect,-266638
52057683640,13,14939,scored,perfect,315678
52063684907,4,14940,scored,perfect,-182131
52069706575,8,14941,scored,perfect,49802
52076684415,5,14942,scored,perfect,200714
52080684389,6,14943,scored,perfect,120294
52085684636,3,14944,scored,perfect,106145
52089684098,12,14945,scored,perfect,22174
52095683858,10,14946,scored,perfect,384865
52096683412,9,14947,scored,perfect,436818
52096684004,0,14948,scored,perfect,279495
52113683739,11,14949,scored,perfect,596413
52113684539,4,14950,scored,perfect,-326842
52113684992,15,14951,scored,perfect,-386801
52115684523,2,14952,scored,perfect,-165755
52117684390,13,14953,scored,perfect,-75975
52120684477,8,14954,scored,perfect,182485
52120685274,1,14955,scored,perfect,-216650
52123683793,5,14956,scored,perfect,301908
52125720208,6,14957,scored,perfect,191813
52125720759,7,14958,scored,perfect,-103831
52126683829,3,14959,scored,perfect,-315711
52128683551,14,14960,scored,perfect,-449138
52130684755,12,14961,scored,perfect,339447
52135683634,10,14962,scored,perfect,-186612
52138686039,9,14963,scored,perfect,291854
52140683811,0,14964,scored,perfect,348605
52156687231,11,14965,scored,perfect,-534738
52158683793,15,14966,scored,perfect,-478319
52165718222,4,14967,scored,perfect,254565
52166683859,1,14968,scored,perfect,-464273
52167684056,8,14969,scored,perfect,169862
52167684712,5,14970,scored,perfect,-484115
52171683713,7,14971,scored,perfect,359451
52175684233,12,14972,scored,perfect,-14381
52177684932,13,14973,scored,perfect,-370711
52180684738,2,14974,scored,perfect,117732
52184718628,10,14975,scored,perfect,270129
52186684959,6,14976,scored,perfect,-327823
52188686958,0,14977,scored,perfect,-336201
52188687578,14,14978,scored,perfect,-485121
52194684738,9,14979,scored,perfect,-124963
52196683595,3,14980,scored,perfect,634150
52198684329,11,14981,scored,perfect,-160659
52201684116,15,14982,scored,perfect,-6680
52207683912,1,14983,scored,perfect,511311
52207685240,8,14984,scored,perfect,-410317
52210686968,5,14985,scored,perfect,30768
52214687949,7,14986,scored,perfect,-283695
52215684162,12,14987,scored,perfect,-414043
52219684429,13,14988,scored,perfect,-31239
52223684692,2,14989,scored,perfect,-196508
52225716306,10,14990,scored,perfect,474923
52229683635,0,14991,scored,perfect,151063
52234685238,4,14992,scored,perfect,396457
52237683325,3,14993,scored,perfect,139144
52241683383,6,14994,scored,perfect,343252
52247684652,14,14995,scored,perfect,526475
52248684597,15,14996,scored,perfect,-35977
52249684026,9,14997,scored,perfect,279888
52252683792,11,14998,scored,perfect,438681
52252684781,5,14999,scored,perfect,-287133
52253683014,1,15000,scored,perfect,209774
52256685051,12,15001,scored,perfect,-455762
52257684146,7,15002,scored,perfect,214821
52265683337,2,15003,scored,perfect,-349776
52267683387,8,15005,scored,perfect,174313
52267683840,10,15004,scored,perfect,295881
52268683778,13,15006,scored,perfect,72338
52269683607,0,15007,scored,perfect,-533203
52279683858,4,15008,scored,perfect,-185839
52280684520,3,15009,scored,perfect,370721
52281684607,6,15010,scored,perfect,38759
52287683502,14,15011,scored,perfect,-176485
52293685214,5,15012,scored,perfect,-123425
52295683222,15,15013,scored,perfect,359844
52300683282,12,15014,scored,perfect,-539686
52301684383,1,15015,scored,perfect,-240360
52303683655,9,15016,scored,perfect,-69664
52307711578,8,15017,scored,perfect,-23713
52313683545,7,15018,scored,perfect,62325
52316683402,10,15019,scored,perfect,-184962
52319683934,13,15020,scored,perfect,-61343
52320683530,3,15021,scored,perfect,-76291
52328683495,11,15022,scored,perfect,34288
52328684300,4,15023,scored,perfect,-396837
52330684234,0,15024,scored,perfect,-183018
52333684129,14,15025,scored,perfect,166970
52334684256,5,15026,scored,perfect,-111292
52335684939,6,15027,scored,perfect,196769
52335686136,15,15028,scored,perfect,-310963
52340685492,2,15029,scored,perfect,-42734
52344684752,1,15030,scored,perfect,419530
52345683525,12,15031,scored,perfect,248011
52347688000,9,15032,scored,perfect,89622
52348684211,8,15033,scored,perfect,-364191
52355684629,7,15034,scored,perfect,-292289
52359685128,13,15035,scored,perfect,-170972
52360684453,10,15036,scored,perfect,204118
52362683597,3,15037,scored,perfect,-351431
52369707221,4,15039,scored,perfect,455535
52369710573,11,15038,scored,perfect,465900
52371702225,0,15040,scored,perfect,293070
52373683678,14,15041,scored,perfect,76029
52377685488,5,15042,scored,perfect,296403
52377686553,15,15043,scored,perfect,-210563
52380683784,6,15044,scored,perfect,-463547
52381684873,2,15045,scored,perfect,17572
52384801766,1,15046,scored,perfect,503561
52388684091,9,15047,scored,perfect,-434747
52393686386,8,15049,scored,perfect,34541
52393687347,12,15048,scored,perfect,35717
52396683346,7,15050,scored,perfect,-61682
52410684740,11,15051,scored,perfect,144789
52411683777,4,15052,scored,perfect,-371049
52413683164,14,15053,scored,perfect,-376392
52416683495,0,15054,scored,perfect,151427
52416683961,3,15055,scored,perfect,82
52416684384,13,15056,scored,perfect,-362737
52419683655,15,15057,scored,perfect,64126
52419684172,10,15058,scored,perfect,-434976
52421683810,5,15059,scored,perfect,370246
52421684295,6,15060,scored,perfect,-115799
52423683952,2,15061,scored,perfect,268359
52430685191,9,15062,scored,perfect,228503
52438683487,1,15063,scored,perfect,205553
52442684088,8,15064,scored,perfect,-599825
52446703327,7,15065,scored,perfect,211266
52450683209,12,15066,scored,perfect,308193
52450684190,11,15067,scored,perfect,31510
52452683702,4,15068,scored,perfect,503231
52457684332,0,15069,scored,perfect,12262
52460684249,15,15070,scored,perfect,455271
52461704097,14,15071,scored,perfect,368629
52465683566,3,15072,scored,perfect,-213546
52470683614,13,15073,scored,perfect,106962
52486683998,1,15074,scored,perfect,-266783
52494684369,2,15075,scored,perfect,253521
52494685174,7,15076,scored,perfect,-97474
52496683162,12,15077,scored,perfect,-143432
52497685961,6,15078,scored,perfect,-398282
52502683711,5,15079,scored,perfect,-215790
52505687204,3,15080,scored,perfect,-226186
52505688105,8,15081,scored,perfect,-492552
52506683264,0,15082,scored,perfect,214016
52507683244,4,15083,scored,perfect,-274400
52509683716,14,15084,scored,perfect,73375
52511683563,11,15085,scored,perfect,-203434
52511684055,9,15086,scored,perfect,-490214
52514685262,15,15087,scored,perfect,389800
52521684708,10,15088,scored,perfect,653617
52521685381,13,15089,scored,perfect,-377316
52529683720,1,15090,scored,perfect,-94685
52536683606,12,15091,scored,perfect,-495408
52539685109,7,15092,scored,perfect,161678
52548683460,6,15093,scored,perfect,-311624
52552683431,2,15094,scored,perfect,-28242
52556683683,9,15095,scored,perfect,-193864
52560684017,0,15096,scored,perfect,659092
52562703017,4,15097,scored,perfect,93316
52567683609,13,15098,scored,perfect,-83276
52572685661,1,15099,scored,perfect,-48695
52573683366,8,15100,scored,perfect,-76329
52576684105,11,15101,scored,perfect,-47634
52578683749,3,15102,scored,perfect,99878
52578684393,5,15104,scored,perfect,-449393
52578684920,12,15103,scored,perfect,-312737
52579683434,15,15105,scored,perfect,218800
52581683989,7,15106,scored,perfect,362300
52581684546,10,15107,scored,perfect,290119
52594684414,14,15108,scored,perfect,119455
52605687650,0,15109,scored,perfect,-362488
52609683788,2,15110,scored,perfect,15699
52611684425,9,15111,scored,perfect,-494510
52619683869,15,15112,scored,perfect,-21609
52620683787,4,15113,scored,perfect,303514
52625684083,3,15114,scored,perfect,-40292
52628688881,12,15115,scored,perfect,119087
52628689569,11,15116,scored,perfect,-221228
52629683867,1,15117,scored,perfect,32808
52632683696,8,15118,scored,perfect,69025
52632684549,10,15119,scored,perfect,-21532
52634684146,7,15120,scored,perfect,-185194
52641683649,5,15121,scored,perfect,-18292
52643684931,6,15122,scored,perfect,302826
52643686294,14,15123,scored,perfect,-201771
52651684347,0,15124,scored,perfect,-287
52651685357,2,15125,scored,perfect,-4098
52655684862,9,15126,scored,perfect,57096
52656684711,13,15127,scored,perfect,-215894
52660684403,15,15128,scored,perfect,142276
52661683819,4,15129,scored,perfect,-184949
52665684379,3,15130,scored,perfect,-119443
52669684214,11,15131,scored,perfect,-538788
52670683512,12,15132,scored,perfect,-117835
52673683856,1,15133,scored,perfect,28368
52678683530,7,15134,scored,perfect,-651825
52681683974,5,15135,scored,perfect,-67392
52681684559,8,15136,scored,perfect,-120313
52682708150,10,15137,scored,perfect,203004
52684684960,14,15138,scored,perfect,-84835
52684685364,6,15139,scored,perfect,-329341
52696683741,2,15140,scored,perfect,572098
52696684787,0,15141,scored,perfect,-117755
52699683268,9,15142,scored,perfect,-341841
52701684972,4,15143,scored,perfect,-216784
52710685070,11,15144,scored,perfect,385655
52710686768,3,15145,scored,perfect,291114
52710688321,15,15146,scored,perfect,-458570
52711683406,12,15147,scored,perfect,-262020
52711683910,13,15148,scored,perfect,-358467
52719684183,1,15149,scored,perfect,530963
52724684028,7,15150,scored,perfect,621028
52724684800,8,15151,scored,perfect,309705
52726684839,14,15152,scored,perfect,-370206
52730687229,6,15153,scored,perfect,157507
52734684663,5,15154,scored,perfect,-148372
52735684368,10,15155,scored,perfect,-73560
52738684043,2,15156,scored,perfect,279759
52742683941,9,15157,scored,perfect,-637278
52752683613,11,15158,scored,perfect,-129639
52752684269,3,15159,scored,perfect,-268849
52753683329,0,15160,scored,perfect,-180350
52755684253,15,15161,scored,perfect,-458751
52756685110,12,15162,scored,perfect,431486
52756685744,4,15163,scored,perfect,-460057
52758683791,13,15164,scored,perfect,351488
52764684324,1,15165,scored,perfect,120619
52764685033,7,15166,scored,perfect,-319782
52767717477,8,15167,scored,perfect,197256
52769684434,14,15168,scored,perfect,-172509
52780684395,2,15169,scored,perfect,-97751
52781688429,5,15170,scored,perfect,-577634
52786683510,6,15171,scored,perfect,-129297
52803683687,12,15172,scored,perfect,-465902
52805684856,3,15173,scored,perfect,-309149
52806683328,11,15174,scored,perfect,240800
52817687014,1,15175,scored,perfect,-202067
52818684393,0,15176,scored,perfect,54854
52819683257,15,15177,scored,perfect,-425413
52822687284,8,15178,scored,perfect,-304576
52823684892,5,15179,scored,perfect,-75940
52828684755,7,15180,scored,perfect,382504
52831683750,4,15181,scored,perfect,381386
52832683680,9,15182,scored,perfect,-363374
52834685047,10,15183,scored,perfect,191278
52835684584,14,15184,scored,perfect,628606
52840683674,6,15185,scored,perfect,-358637
52843686595,13,15186,scored,perfect,328620
52845684273,2,15187,scored,perfect,402231
52846683648,3,15188,scored,perfect,511375
52847687833,12,15189,scored,perfect,-304222
52849683945,11,15190,scored,perfect,205449
52859684205,0,15191,scored,perfect,297446
52862683634,15,15192,scored,perfect,328843
52863683248,5,15193,scored,perfect,-163522
52866684361,8,15194,scored,perfect,351199
52871683736,4,15195,scored,perfect,278143
52873683510,1,15196,scored,perfect,92415
52876684021,9,15198,scored,perfect,237282
52876684647,14,15197,scored,perfect,262470
52881684083,6,15199,scored,perfect,-207893
52885684952,7,15200,scored,perfect,407235
52890683926,12,15201,scored,perfect,315860
52892684555,3,15202,scored,perfect,64634
52897685740,10,15203,scored,perfect,194423
52903683764,13,15204,scored,perfect,173944
52903684439,15,15205,scored,perfect,171957
52906684088,8,15206,scored,perfect,-441292
52908704354,11,15207,scored,perfect,-24831
52911683858,2,15208,scored,perfect,390366
52913683615,0,15209,scored,perfect,483429
52920684836,4,15210,scored,perfect,20449
52922686813,1,15211,scored,perfect,-594371
52927684651,9,15212,scored,perfect,3692
52930684433,12,15213,scored,perfect,-219562
52934684305,3,15214,scored,perfect,375885
52934686282,5,15215,scored,perfect,322237
52934687080,14,15216,scored,perfect,114111
52934687674,6,15217,scored,perfect,-62695
52935684064,7,15218,scored,perfect,567328
52938684053,10,15219,scored,perfect,-328657
52945683545,13,15220,scored,perfect,401908
52947690841,15,15221,scored,perfect,-366730
52948683412,11,15222,scored,perfect,-254641
52957684844,2,15223,scored,perfect,-209333
52958683973,0,15224,scored,perfect,-65273
52958684396,8,15225,scored,perfect,-210258
52961683375,4,15226,scored,perfect,21213
52966683835,1,15227,scored,perfect,367031
52969704168,9,15228,scored,perfect,561963
52971703070,12,15229,scored,perfect,330779
52977684798,7,15230,scored,perfect,69639
52984755125,13,15231,scored,perfect,-620169
52986683990,3,15232,scored,perfect,200085
52986684498,10,15233,scored,perfect,63858
52986685019,5,15234,scored,perfect,-342600
52987682901,6,15235,scored,perfect,316847
52988684056,11,15236,scored,perfect,-460714
52989684173,14,15237,scored,perfect,-128234
52989684716,15,15238,scored,perfect,-240144
52998683123,2,15239,scored,perfect,289930
53000683198,8,15240,scored,perfect,-98744
53001683998,0,15241,scored,perfect,228512
53002684111,4,15242,scored,perfect,-436787
53020685246,9,15243,scored,perfect,-76764
53023683685,7,15244,scored,perfect,360347
53023684221,1,15245,scored,perfect,-304531
53026684386,12,15246,scored,perfect,90525
53026685112,10,15247,scored,perfect,-311144
53027683541,3,15248,scored,perfect,414526
53030683886,5,15249,scored,perfect,-513180
53033684054,11,15250,scored,perfect,334138
53033684799,15,15251,scored,perfect,-452079
53036683740,14,15252,scored,perfect,-455696
53038683626,2,15253,scored,perfect,172303
53039684644,6,15254,scored,perfect,-21048
53042683027,0,15255,scored,perfect,-57230
53050684067,8,15256,scored,perfect,-196342
53053683766,13,15257,scored,perfect,336699
53053684298,4,15258,scored,perfect,-608865
53060684510,9,15259,scored,perfect,-271527
53066684487,12,15260,scored,perfect,65133
53068689229,7,15261,scored,perfect,28366
53068690257,10,15262,scored,perfect,-86186
53073686397,3,15263,scored,perfect,134067
53074684298,5,15264,scored,perfect,525758
53079684247,2,15266,scored,perfect,-125900
53079684848,6,15265,scored,perfect,-69481
53083705926,15,15267,scored,perfect,-162240
53087684308,0,15268,scored,perfect,-109028
53090684569,14,15269,scored,perfect,162083
53094685702,1,15270,scored,perfect,-557940
53098684134,8,15271,scored,perfect,-186895
53100683998,13,15272,scored,perfect,507677
53101684209,9,15273,scored,perfect,-306414
53102684149,11,15274,scored,perfect,-368870
53113685873,3,15275,scored,perfect,-316918
53114684772,7,15276,scored,perfect,-365615
53115710010,12,15277,scored,perfect,264759
53119684088,10,15278,scored,perfect,-136852
53122685211,4,15279,scored,perfect,216197
53122687223,5,15280,scored,perfect,-359319
53129685080,0,15281,scored,perfect,-426547
53132684512,2,15282,scored,perfect,76559
53135683689,6,15283,scored,perfect,192660
53136684527,15,15284,scored,perfect,-277851
53137684166,14,15285,scored,perfect,331354
53138684549,1,15287,scored,perfect,-398920
53138685138,8,15286,scored,perfect,-332492
53141684336,13,15288,scored,perfect,232432
53141684807,9,15289,scored,perfect,-435468
53142684767,11,15290,scored,perfect,-382763
53153685008,3,15291,scored,perfect,-577580
53157684021,7,15292,scored,perfect,-273219
53164684580,5,15293,scored,perfect,-267593
53167684173,12,15294,scored,perfect,294161
53167684756,4,15295,scored,perfect,653
53167685169,10,15296,scored,perfect,-49268
53172685096,0,15297,scored,perfect,385637
53173684414,2,15298,scored,perfect,148040
53181684462,8,15299,scored,perfect,193467
53184686523,9,15300,scored,perfect,-13902
53189684103,15,15301,scored,perfect,233581
53194684506,3,15302,scored,perfect,-512725
53201685076,6,15303,scored,perfect,-161108
53203683851,7,15304,scored,perfect,190896
53206685612,5,15305,scored,perfect,-556267
53207685322,4,15306,scored,perfect,-400353
53208683544,14,15307,scored,perfect,385273
53209685157,10,15308,scored,perfect,135149
53214684377,13,15309,scored,perfect,433019
53219684834,12,15310,scored,perfect,-384570
53221695968,0,15311,scored,perfect,253345
53222686260,8,15312,scored,perfect,-363243
53223684949,1,15313,scored,perfect,-358389
53224704864,11,15314,scored,perfect,311181
53225684349,2,15316,scored,perfect,219176
53225684918,9,15315,scored,perfect,458480
53232683761,15,15317,scored,perfect,-440305
53237684522,3,15318,scored,perfect,-334023
53242683632,6,15319,scored,perfect,-280341
53246684160,7,15320,scored,perfect,106067
53247684803,5,15321,scored,perfect,421491
53250704469,10,15322,scored,perfect,409760
53257684586,13,15323,scored,perfect,-73256
53259685572,14,15324,scored,perfect,-198524
53260683784,12,15325,scored,perfect,562503
53260684193,4,15326,scored,perfect,92083
53261701581,0,15327,scored,perfect,160247
53263683621,8,15328,scored,perfect,428346
53264685052,11,15329,scored,perfect,-84831
53267684190,1,15330,scored,perfect,-263332
53273685677,9,15332,scored,perfect,-154194
53273686430,15,15331,scored,perfect,-44703
53278683922,2,15334,scored,perfect,206012
53278684799,3,15333,scored,perfect,245016
53282684522,6,15335,scored,perfect,-394936
53286706173,7,15336,scored,perfect,-36972
53292684536,5,15337,scored,perfect,-292696
53298683859,13,15338,scored,perfect,136559
53298684723,10,15339,scored,perfect,-329307
53300683962,12,15340,scored,perfect,193165
53306684455,11,15341,scored,perfect,130927
53306684996,4,15342,scored,perfect,-242785
53308684082,0,15343,scored,perfect,-204739
53308684529,8,15344,scored,perfect,-456215
53309685712,14,15345,scored,perfect,228411
53311707974,1,15346,scored,perfect,-5699
53317684806,15,15347,scored,perfect,-210054
53319684226,3,15348,scored,perfect,-19750
53320683993,2,15349,scored,perfect,319022
53321700662,9,15350,scored,perfect,227036
53323683928,6,15351,scored,perfect,-15396
53327684143,7,15352,scored,perfect,278816
53333684349,5,15353,scored,perfect,502629
53343685564,13,15354,scored,perfect,19453
53346684378,10,15355,scored,perfect,463898
53348684035,12,15356,scored,perfect,-290663
53350685434,0,15357,scored,perfect,-315465
53352683955,1,15358,scored,perfect,288789
53362683768,3,15359,scored,perfect,-304189
53363684301,2,15360,scored,perfect,-160515
53365684516,15,15361,scored,perfect,144924
53365685069,14,15362,scored,perfect,-35681
53367684121,6,15363,scored,perfect,203507
53372690625,9,15365,scored,perfect,34337
53372691809,11,15364,scored,perfect,53519
53373684495,4,15366,scored,perfect,252398
53373684902,8,15367,scored,perfect,40018
53375685129,7,15368,scored,perfect,-307279
53380685209,5,15369,scored,perfect,-356458
53384685770,13,15370,scored,perfect,36663
53386684759,10,15371,scored,perfect,-19317
53390685455,12,15372,scored,perfect,62527
53391684064,0,15373,scored,perfect,231181
53392713809,1,15374,scored,perfect,171117
53406686141,2,15375,scored,perfect,-210990
53409686184,15,15376,scored,perfect,223195
53413683915,11,15377,scored,perfect,327937
53418689282,8,15378,scored,perfect,-27421
53419684000,3,15379,scored,perfect,511166
53421691541,9,15380,scored,perfect,630174
53424683834,4,15381,scored,perfect,105827
53424684338,13,15382,scored,perfect,-21553
53425684724,7,15383,scored,perfect,318
53425685292,5,15384,scored,perfect,-428942
53427684732,10,15385,scored,perfect,-214737
53436684034,1,15386,scored,perfect,-98672
53438685219,14,15387,scored,perfect,-518653
53441684937,12,15388,scored,perfect,-549613
53447685161,6,15389,scored,perfect,507474
53454684609,2,15390,scored,perfect,-402027
53456686026,11,15391,scored,perfect,-434219
53457685753,15,15392,scored,perfect,-22201
53458683705,0,15393,scored,perfect,337222
53470684077,8,15394,scored,perfect,133189
