id,lane,target_ns,stage
13431,9,47410492233,scored
13432,12,47414247951,scored
13433,5,47416826418,scored
13434,0,47419203893,scored
13435,8,47421333147,scored
13436,1,47422719498,scored
13437,7,47423160939,scored
13438,6,47426465055,scored
13439,13,47438263341,scored
13440,14,47439214437,scored
13441,10,47453854881,scored
13442,11,47461235247,scored
13443,2,47470656456,scored
13444,3,47471154742,scored
13445,8,47471318140,scored
13446,12,47474561096,scored
13447,15,47476535523,scored
13448,4,47476606755,scored
13449,9,47480630920,scored
13450,13,47482110410,scored
13451,5,47485431381,scored
13452,0,47486310377,scored
13453,14,47489404105,scored
13454,6,47491912845,scored
13455,7,47493489482,scored
13456,10,47495728343,scored
13457,1,47498191166,scored
13458,11,47504538718,scored
13459,8,47512006145,scored
13460,2,47515334575,scored
13461,3,47518340732,scored
13462,4,47519232000,scored
13463,12,47521004319,scored
13464,15,47521940330,scored
13465,9,47523178187,scored
13466,13,47526237895,scored
13467,5,47526264957,scored
13468,0,47528605467,scored
13469,14,47529408948,scored
13470,6,47541550565,scored
13471,1,47542012645,scored
13472,10,47547670027,scored
13473,11,47550840109,scored
13474,7,47551795705,scored
13475,2,47556689305,scored
13476,12,47561591162,scored
13477,15,47562321590,scored
13478,4,47562498829,scored
13479,3,47562726395,scored
13480,9,47563832556,scored
13481,8,47565562182,scored
13482,5,47570462491,scored
13483,13,47571944799,scored
13484,14,47572169736,scored
13485,0,47573249779,scored
13486,6,47581624895,scored
13487,1,47588669530,scored
13488,10,47589452659,scored
13489,11,47593423778,scored
13490,7,47593534227,scored
13491,2,47597321551,scored
13492,12,47605181114,scored
13493,3,47606440717,scored
13494,9,47607294361,scored
13495,4,47607362061,scored
13496,8,47609111427,scored
13497,5,47610778145,scored
13498,15,47615768782,scored
13499,14,47618822754,scored
13500,13,47624950164,scored
13501,0,47627459767,scored
13502,6,47629707431,scored
13503,10,47633532753,scored
13504,11,47634092020,scored
13505,1,47634251940,scored
13506,2,47637380120,scored
13507,7,47640733426,scored
13508,3,47646702919,scored
13509,4,47649419753,scored
13510,9,47658645728,scored
13511,14,47659145763,scored
13512,5,47662498756,scored
13513,12,47664784670,scored
13514,8,47665256543,scored
13515,13,47666743145,scored
13516,0,47668329875,scored
13517,15,47672835152,scored
13518,1,47677563269,scored
13519,6,47677746529,scored
13520,2,47681914635,scored
13521,7,47686603691,scored
13522,11,47688728459,scored
13523,3,47691668732,scored
13524,4,47691734135,scored
13525,10,47692739611,scored
13526,14,47703055800,scored
13527,9,47704056239,scored
13528,8,47706349477,scored
13529,0,47709131878,scored
13530,13,47710650460,scored
13531,5,47712015553,scored
13532,15,47714100276,scored
13533,12,47714561857,scored
13534,1,47717612018,scored
13535,2,47726400368,scored
13536,7,47729837911,scored
13537,4,47731802778,scored
13538,6,47735626730,scored
13539,10,47740955987,scored
13540,14,47745744366,scored
13541,15,47755823566,scored
13542,0,47756257110,scored
13543,3,47758833967,scored
13544,1,47763464435,scored
13545,8,47765075985,scored
13546,9,47766587768,scored
13547,12,47766596308,scored
13548,13,47767137062,scored
13549,5,47767763452,scored
13550,7,47773114164,scored
13551,4,47775288052,scored
13552,2,47778938737,scored
13553,6,47779640141,scored
13554,11,47780427246,scored
13555,10,47781445646,scored
13556,15,47799670960,scored
13557,3,47804558236,scored
13558,8,47807804605,scored
13559,5,47809462351,scored
13560,13,47810075756,scored
13561,1,47816643831,scored
13562,12,47816695046,scored
13563,4,47821056298,scored
13564,6,47821700642,scored
13565,14,47821757760,scored
13566,9,47823470354,scored
13567,2,47829808615,scored
13568,0,47833387669,scored
13569,10,47833855398,scored
13570,11,47836350401,scored
13571,7,47839302007,scored
13572,15,47844279548,scored
13573,3,47845953262,scored
13574,12,47857945848,scored
13575,1,47864968245,scored
13576,5,47866274958,scored
13577,13,47867938086,scored
13578,8,47870523650,scored
13579,0,47874639938,scored
13580,10,47876238821,scored
13581,14,47879292411,scored
13582,2,47879401585,scored
13583,7,47882592734,scored
13584,6,47883567120,scored
13585,3,47886014370,scored
13586,4,47888188468,scored
13587,11,47888651914,scored
13588,9,47890093053,scored
13589,15,47895729020,scored
13590,1,47906250930,scored
13591,5,47907626455,scored
13592,13,47908090772,scored
13593,12,47909573040,scored
13594,8,47913986307,scored
13595,0,47919285791,scored
13596,10,47919576494,scored
13597,2,47921707113,scored
13598,14,47926220052,scored
13599,6,47926813304,scored
13600,7,47927684025,scored
13601,4,47932070010,scored
13602,11,47934421801,scored
13603,3,47939787731,scored
13604,9,47941881845,scored
13605,5,47948202898,scored
13606,12,47951454455,scored
13607,1,47954573707,scored
13608,13,47955315524,scored
13609,15,47955361962,scored
13610,8,47956061698,scored
13611,10,47959953897,scored
13612,2,47961825793,scored
13613,0,47963168336,scored
13614,6,47970293048,scored
13615,4,47978891494,scored
13616,7,47979395105,scored
13617,9,47983361762,scored
13618,14,47983532407,scored
13619,11,47986367751,scored
13620,3,47989817441,scored
13621,12,47992124694,scored
13622,5,47993035610,scored
13623,15,47995879463,scored
13624,13,47997540884,scored
13625,1,47998032413,scored
13626,2,48002080850,scored
13627,0,48006003290,scored
13628,10,48006047033,scored
13629,8,48006566584,scored
13630,6,48012595819,scored
13631,7,48020772725,scored
13632,4,48025361916,scored
13633,3,48038484952,scored
13634,9,48042146559,scored
13635,11,48042967351,scored
13636,12,48047805491,scored
13637,15,48054755561,scored
13638,2,48055092595,scored
13639,10,48055094188,scored
13640,6,48058021199,scored
13641,8,48058525890,scored
13642,13,48059711376,scored
13643,14,48060435096,scored
13644,7,48062989005,scored
13645,4,48066908443,scored
13646,5,48067975918,scored
13647,0,48072625560,scored
13648,1,48074071098,scored
13649,9,48083400138,scored
13650,11,48086906069,scored
13651,3,48087448741,scored
13652,12,48094213333,scored
13653,10,48098932235,scored
13654,6,48101761858,scored
13655,13,48101965784,scored
13656,14,48106358876,scored
13657,2,48106397120,scored
13658,7,48108041829,scored
13659,5,48108474765,scored
13660,15,48108761718,scored
13661,4,48119682969,scored
13662,0,48119918167,scored
13663,8,48122646888,scored
13664,1,48124563254,scored
13665,9,48126710896,scored
13666,11,48133053747,scored
13667,3,48134097004,scored
13668,12,48134731305,scored
13669,10,48139019916,scored
13670,13,48145129460,scored
13671,6,48145761019,scored
13672,14,48148037615,scored
13673,5,48152341856,scored
13674,7,48155557835,scored
13675,15,48159856978,scored
13676,0,48161536005,scored
13677,9,48171613112,scored
13678,10,48182250775,scored
13679,12,48184229677,scored
13680,13,48186906001,scored
13681,2,48196153294,scored
13682,14,48196852320,scored
13683,11,48200686680,scored
13684,6,48203031207,scored
13685,5,48204837419,scored
13686,7,48205586367,scored
13687,0,48207995888,scored
13688,3,48208878850,scored
13689,1,48209879703,scored
13690,15,48213578102,scored
13691,4,48213877228,scored
13692,8,48215563328,scored
13693,9,48216390164,scored
13694,10,48222764336,scored
13695,12,48225930186,scored
13696,13,48229970243,scored
13697,2,48239544324,scored
13698,11,48241186053,scored
13699,14,48242533249,scored
13700,6,48243360543,scored
13701,5,48245577862,scored
13702,7,48247693334,scored
13703,3,48249320748,scored
13704,0,48250339201,scored
13705,15,48265103831,scored
13706,4,48265348429,scored
13707,1,48266017227,scored
13708,12,48266401247,scored
13709,9,48266953137,scored
13710,8,48270575425,scored
13711,10,48270756837,scored
13712,13,48271664827,scored
13713,11,48283185048,scored
13714,2,48283404742,scored
13715,5,48287311462,scored
13716,6,48287339012,scored
13717,14,48289354094,scored
13718,3,48290014804,scored
13719,7,48290219458,scored
13720,0,48291689828,scored
13721,12,48307860583,scored
13722,15,48320243807,scored
13723,11,48327651245,scored
13724,13,48328777000,scored
13725,1,48330737672,scored
13726,14,48332242331,scored
13727,9,48336307548,scored
13728,5,48336990561,scored
13729,10,48342423456,scored
13730,12,48350759457,scored
13731,7,48351132673,scored
13732,0,48354949399,scored
13733,2,48357232601,scored
13734,3,48360357453,scored
13735,8,48362371020,scored
13736,6,48364677322,scored
13737,4,48367113804,scored
13738,15,48371330626,scored
13739,14,48372939228,scored
13740,9,48376586677,scored
13741,13,48378733012,scored
13742,11,48379692749,scored
13743,5,48381468703,scored
13744,1,48382523791,scored
13745,10,48384963426,scored
13746,7,48391269054,scored
13747,12,48392897338,scored
13748,4,48407134967,scored
13749,8,48411058623,scored
13750,0,48411710111,scored
13751,2,48413717825,scored
13752,3,48414971775,scored
13753,6,48416368157,scored
13754,5,48421648652,scored
13755,9,48424031114,scored
13756,10,48426911906,scored
13757,15,48427121882,scored
13758,1,48427280435,scored
13759,12,48434740880,scored
13760,13,48437204691,scored
13761,11,48438169528,scored
13762,14,48438294026,scored
13763,7,48440532955,scored
13764,0,48454637934,scored
13765,3,48455378692,scored
13766,8,48457971483,scored
13767,6,48461034092,scored
13768,4,48462975648,scored
13769,9,48469525652,scored
13770,1,48469921594,scored
13771,5,48471533279,scored
13772,2,48471648579,scored
13773,15,48472811553,scored
13774,10,48473667415,scored
13775,12,48475864310,scored
13776,13,48479836353,scored
13777,14,48480211920,scored
13778,11,48480394652,scored
13779,7,48481036672,scored
13780,0,48496313815,scored
13781,3,48496465241,scored
13782,8,48500092268,scored
13783,4,48503677128,scored
13784,6,48509001576,scored
13785,15,48513997521,scored
13786,2,48516818327,scored
13787,1,48518832138,scored
13788,13,48522462679,scored
13789,12,48529013941,scored
13790,11,48532039565,scored
13791,14,48534794692,scored
13792,5,48535721682,scored
13793,9,48536259032,scored
13794,8,48541434150,scored
13795,10,48544863558,scored
13796,7,48545699236,scored
13797,6,48553066672,scored
13798,3,48553870074,scored
13799,15,48554245695,scored
13800,4,48554874541,scored
13801,1,48559073384,scored
13802,0,48567828623,scored
13803,13,48574781226,scored
13804,5,48579028990,scored
13805,9,48579446286,scored
13806,12,48580337441,scored
13807,11,48582728669,scored
13808,7,48588336737,scored
13809,10,48589771596,scored
13810,2,48591562837,scored
13811,1,48600822425,scored
13812,4,48600867010,scored
13813,3,48603566369,scored
13814,8,48607445388,scored
13815,15,48610987460,scored
13816,6,48612721838,scored
13817,14,48614022264,scored
13818,13,48620064970,scored
13819,0,48622661127,scored
13820,11,48623225222,scored
13821,5,48623459967,scored
13822,12,48623687140,scored
13823,9,48628318977,scored
13824,7,48632380350,scored
13825,10,48632388365,scored
13826,2,48633017895,scored
13827,4,48641382008,scored
13828,1,48643492755,scored
13829,3,48644864771,scored
13830,8,48649176904,scored
13831,14,48654540512,scored
13832,6,48659300894,scored
13833,15,48660939392,scored
13834,13,48662517155,scored
13835,0,48663653822,scored
13836,12,48664277486,scored
13837,5,48664353242,scored
13838,11,48667861077,scored
13839,9,48672610883,scored
13840,2,48675746262,scored
13841,10,48677101201,scored
13842,7,48679627528,scored
13843,4,48682749068,scored
13844,1,48683524981,scored
13845,3,48687428035,scored
13846,14,48695372966,scored
13847,6,48706484617,scored
13848,15,48706541798,scored
13849,8,48708797623,scored
13850,13,48709845411,scored
13851,12,48712196868,scored
13852,0,48713982673,scored
13853,11,48714563618,scored
13854,9,48716170701,scored
13855,2,48717836523,scored
13856,10,48718028723,scored
13857,5,48722751298,scored
13858,4,48724170543,scored
13859,7,48727548168,scored
13860,3,48728972945,scored
13861,1,48729916349,scored
13862,14,48735447047,scored
13863,15,48747311457,scored
13864,6,48748651590,scored
13865,8,48748897207,scored
13866,13,48751262869,scored
13867,11,48756108056,scored
13868,10,48759758818,scored
13869,0,48760110252,scored
13870,9,48761546311,scored
13871,12,48761992941,scored
13872,2,48762426150,scored
13873,5,48763220379,scored
13874,4,48766490890,scored
13875,1,48774401381,scored
13876,7,48786366289,scored
13877,3,48787773682,scored
13878,15,48789209600,scored
13879,14,48793134475,scored
13880,8,48798532836,scored
13881,6,48799252193,scored
13882,11,48799713955,scored
13883,13,48800632261,scored
13884,0,48800795897,scored
13885,10,48802688609,scored
13886,4,48807658223,scored
13887,12,48811177709,scored
13888,5,48811427889,scored
13889,2,48813255601,scored
13890,1,48816720656,scored
13891,9,48817745839,scored
13892,3,48833932348,scored
13893,14,48837372345,scored
13894,8,48838951868,scored
13895,13,48841177342,scored
13896,6,48841269444,scored
13897,15,48843609938,scored
13898,0,48845098864,scored
13899,7,48846809862,scored
13900,4,48850132497,scored
13901,5,48853877802,scored
13902,1,48858020433,scored
13903,2,48858084712,scored
13904,9,48858727435,scored
13905,11,48860222706,scored
13906,10,48862173360,scored
13907,12,48863055236,scored
13908,3,48875725833,scored
13909,14,48881083435,scored
13910,6,48881931676,scored
13911,13,48883292767,scored
13912,8,48883959050,scored
13913,15,48885599203,scored
13914,7,48888372346,scored
13915,0,48888829202,scored
13916,4,48891288805,scored
13917,5,48894655818,scored
13918,2,48902400645,scored
13919,11,48903201154,scored
13920,1,48904332266,scored
13921,12,48906404569,scored
13922,9,48910190064,scored
13923,10,48910908689,scored
13924,3,48916086554,scored
13925,14,48921784465,scored
13926,13,48924063613,scored
13927,6,48925158774,scored
13928,15,48926487807,scored
13929,8,48927965011,scored
13930,0,48929959716,scored
13931,7,48932318702,scored
13932,4,48932364848,scored
13933,5,48936202604,scored
13934,1,48944909296,scored
13935,11,48946716798,scored
13936,12,48949513502,scored
13937,2,48950012339,scored
13938,9,48950854063,scored
13939,10,48955631814,scored
13940,3,48958985310,scored
13941,14,48961791810,scored
13942,13,48966120007,scored
13943,6,48967103110,scored
13944,15,48970994277,scored
13945,0,48974114799,scored
13946,8,48976595985,scored
13947,7,48977825457,scored
13948,5,48978396340,scored
13949,4,48979517526,scored
13950,1,48985380164,scored
13951,11,48989885869,scored
13952,9,48992228459,scored
13953,2,48993926487,scored
13954,12,48994028340,scored
13955,10,48996357504,scored
13956,3,48999464821,scored
13957,14,49012974853,scored
13958,6,49017353282,scored
13959,5,49018978420,scored
13960,4,49020623433,scored
13961,8,49026376576,scored
13962,1,49026636798,scored
13963,0,49027173913,scored
13964,7,49029489518,scored
13965,15,49034124646,scored
13966,13,49035243624,scored
13967,12,49036430992,scored
13968,9,49037339899,scored
13969,10,49041892763,scored
13970,2,49042729120,scored
13971,3,49047590556,scored
13972,11,49048712389,scored
13973,14,49056718586,scored
13974,6,49060050606,scored
13975,5,49062109389,scored
13976,4,49066356342,scored
13977,1,49069795585,scored
13978,15,49074762556,scored
13979,7,49075002580,scored
13980,12,49076878692,scored
13981,13,49082451679,scored
13982,0,49083397744,scored
13983,2,49088779220,scored
13984,8,49093168550,scored
13985,10,49095420224,scored
13986,3,49095473448,scored
13987,9,49095762819,scored
13988,11,49099576546,scored
13989,6,49100100684,scored
13990,4,49106904753,scored
13991,14,49108819481,scored
13992,5,49112844989,scored
13993,1,49118582727,scored
13994,12,49119014310,scored
13995,2,49130891617,scored
13996,10,49135951635,scored
13997,15,49136808129,scored
13998,7,49138247046,scored
13999,3,49139403163,scored
14000,8,49141516404,scored
14001,11,49142812439,scored
14002,9,49147996526,scored
14003,6,49156369952,scored
14004,0,49157012957,scored
14005,13,49164650053,scored
14006,4,49168280168,scored
14007,5,49172147653,scored
14008,12,49177294105,scored
14009,3,49181073244,scored
14010,15,49182185787,scored
14011,2,49191627100,scored
14012,1,49191667609,scored
14013,9,49192475910,scored
14014,10,49197161948,scored
14015,11,49199176987,scored
14016,14,49200522118,scored
14017,8,49201382572,scored
14018,0,49204766226,scored
14019,4,49209877432,scored
14020,6,49209989278,scored
14021,13,49216661005,scored
14022,5,49220537262,scored
14023,3,49223060027,scored
14024,7,49226131859,scored
14025,15,49228621207,scored
14026,12,49230500575,scored
14027,2,49231675295,scored
14028,1,49232618302,scored
14029,9,49234770831,scored
14030,10,49238919332,scored
14031,11,49240238901,scored
14032,14,49241122365,scored
14033,8,49242012051,scored
14034,4,49256366686,scored
14035,6,49256725433,scored
14036,13,49257025955,scored
14037,0,49257470628,scored
14038,5,49266666775,scored
14039,3,49268658991,scored
14040,15,49271162552,scored
14041,7,49272727664,scored
14042,2,49276699306,scored
14043,12,49279416859,scored
14044,8,49288737786,scored
14045,1,49294708322,scored
14046,15,49314071572,scored
14047,0,49319803534,scored
14048,2,49324235227,scored
14049,7,49329889409,scored
14050,8,49331589437,scored
14051,14,49333583901,scored
14052,9,49334436461,scored
14053,10,49334719115,scored
14054,1,49335515806,scored
14055,12,49335915832,scored
14056,13,49345234950,scored
14057,4,49353039383,scored
14058,3,49353348377,scored
14059,6,49353928833,scored
14060,11,49354262451,scored
14061,5,49355699070,scored
14062,15,49360091904,scored
14063,0,49360754732,scored
14064,2,49365416814,scored
14065,7,49372686591,scored
14066,8,49373282629,scored
14067,1,49375588166,scored
14068,10,49378381953,scored
14069,12,49384556623,scored
14070,14,49384688907,scored
14071,9,49385288107,scored
14072,13,49386445608,scored
14073,11,49395245698,scored
14074,6,49403904860,scored
14075,15,49405761941,scored
14076,3,49413198253,scored
14077,5,49416032176,scored
14078,8,49417470757,scored
14079,1,49419399658,scored
14080,0,49425024917,scored
14081,2,49425845330,scored
14082,9,49426548924,scored
14083,13,49427233908,scored
14084,7,49428176227,scored
14085,14,49430912938,scored
14086,10,49432912678,scored
14087,12,49436316549,scored
14088,11,49436374875,scored
14089,4,49436669721,scored
14090,6,49447318411,scored
14091,15,49450697078,scored
14092,3,49455848655,scored
14093,5,49456995084,scored
14094,8,49457772362,scored
14095,1,49459642466,scored
14096,0,49466871868,scored
14097,9,49467722947,scored
14098,13,49474516627,scored
14099,14,49474525344,scored
14100,7,49475024528,scored
14101,4,49479425436,scored
14102,10,49479440295,scored
14103,11,49479890140,scored
14104,12,49480716427,scored
14105,2,49482196886,scored
14106,6,49490349668,scored
14107,8,49499254488,scored
14108,3,49500268417,scored
14109,5,49501093629,scored
14110,15,49504714833,scored
14111,1,49505254415,scored
14112,9,49508957558,scored
14113,0,49515772398,scored
14114,13,49517306582,scored
14115,12,49525396154,scored
14116,14,49525483191,scored
14117,10,49526508179,scored
14118,7,49531591738,scored
14119,4,49535206719,scored
14120,2,49541397950,scored
14121,11,49544733075,scored
14122,1,49548642123,scored
14123,5,49550207845,scored
14124,15,49553834612,scored
14125,3,49556980360,scored
14126,9,49557590828,scored
14127,8,49558286738,scored
14128,6,49566684585,scored
14129,14,49570970246,scored
14130,7,49575930091,scored
14131,10,49579655811,scored
14132,2,49584166003,scored
14133,12,49584666857,scored
14134,13,49586157911,scored
14135,11,49586186226,scored
14136,0,49587593188,scored
14137,4,49588551140,scored
14138,1,49588906102,scored
14139,5,49592254600,scored
14140,15,49595504518,scored
14141,3,49597544498,scored
14142,8,49600737100,scored
14143,6,49606854355,scored
14144,14,49612149183,scored
14145,9,49612568448,scored
14146,7,49616002476,scored
14147,12,49628458007,scored
14148,0,49628513238,scored
14149,11,49629983967,scored
14150,2,49630849045,scored
14151,1,49634487909,scored
14152,13,49634490445,scored
14153,10,49634624898,scored
14154,15,49636551865,scored
14155,5,49636554457,scored
14156,3,49642487000,scored
14157,14,49652235425,scored
14158,4,49653083015,scored
14159,6,49653603128,scored
14160,8,49653877175,scored
14161,9,49654942844,scored
14162,7,49664570011,scored
14163,12,49668937326,scored
14164,2,49673083978,scored
14165,0,49673635625,scored
14166,1,49675622072,scored
14167,11,49676251189,scored
14168,15,49678441680,scored
14169,13,49679798238,scored
14170,5,49681572794,scored
14171,10,49687970340,scored
14172,3,49688087479,scored
14173,8,49695156023,scored
14174,6,49697663417,scored
14175,9,49699092718,scored
14176,4,49703260635,scored
14177,14,49703629727,scored
14178,7,49706900389,scored
14179,12,49710779407,scored
14180,1,49716513439,scored
14181,15,49721353233,scored
14182,0,49727581775,scored
14183,11,49728058143,scored
14184,13,49731601170,scored
14185,5,49736595694,scored
14186,9,49740218460,scored
14187,2,49741536108,scored
14188,4,49744879911,scored
14189,8,49747056318,scored
14190,3,49747916602,scored
14191,10,49750125235,scored
14192,12,49750913489,scored
14193,14,49759940013,scored
14194,7,49761764438,scored
14195,6,49763822321,scored
14196,0,49770393062,scored
14197,15,49772552519,scored
14198,11,49775550235,scored
14199,1,49777697678,scored
14200,13,49778413052,scored
14201,9,49785580210,scored
14202,4,49790291807,scored
14203,10,49790564654,scored
14204,8,49795492290,scored
14205,12,49798719170,scored
14206,14,49805319593,scored
14207,2,49805692497,scored
14208,3,49809311022,scored
14209,7,49814565792,scored
14210,0,49816099263,scored
14211,5,49820545035,scored
14212,6,49821607956,scored
14213,11,49821935150,scored
14214,13,49821995490,scored
14215,1,49827828492,scored
14216,15,49828659065,scored
14217,9,49829750654,scored
14218,10,49830756501,scored
14219,4,49830840680,scored
14220,8,49842310003,scored
14221,12,49842318041,scored
14222,2,49846430043,scored
14223,14,49849043066,scored
14224,3,49850045301,scored
14225,7,49855229962,scored
14226,0,49860392654,scored
14227,11,49865079489,scored
14228,6,49865997623,scored
14229,5,49867553054,scored
14230,15,49869650342,scored
14231,9,49870277642,scored
14232,4,49871557636,scored
14233,1,49871643158,scored
14234,13,49874151808,scored
14235,10,49876429805,scored
14236,8,49882708596,scored
14237,12,49886789476,scored
14238,14,49889676706,scored
14239,2,49889884381,scored
14240,3,49891719817,scored
14241,7,49900553151,scored
14242,6,49907351048,scored
14243,0,49908890847,scored
14244,1,49918623292,scored
14245,15,49921281596,scored
14246,13,49923619266,scored
14247,5,49927518294,scored
14248,4,49927875275,scored
14249,11,49928853783,scored
14250,12,49928883298,scored
14251,2,49930366534,scored
14252,9,49931255283,scored
14253,8,49934305658,scored
14254,7,49941489761,scored
14255,14,49943803933,scored
14256,3,49945182704,scored
14257,10,49945565927,scored
14258,0,49949483555,scored
14259,6,49954312755,scored
14260,1,49960551692,scored
14261,15,49962332433,scored
14262,13,49966869529,scored
14263,5,49968390821,scored
14264,8,49974540150,scored
14265,2,49981270447,scored
14266,7,49984931092,scored
14267,3,49992005723,scored
14268,11,49995883053,scored
14269,6,50002376495,scored
14270,0,50007157317,scored
14271,14,50010422836,scored
14272,12,50013311294,scored
14273,13,50014610068,scored
14274,15,50023572409,scored
14275,10,50024473601,scored
14276,9,50025393230,scored
14277,4,50028519196,scored
14278,8,50036904347,scored
14279,1,50038212798,scored
14280,11,50040650317,scored
14281,3,50040807426,scored
14282,7,50042522788,scored
14283,5,50045274196,scored
14284,0,50051822471,scored
14285,6,50055701641,scored
14286,12,50055999957,scored
14287,14,50057805849,scored
14288,13,50059773342,scored
14289,2,50066074026,scored
14290,4,50071360158,scored
14291,9,50071378421,scored
14292,15,50074460306,scored
14293,8,50079828979,scored
14294,10,50081404511,scored
14295,3,50083520093,scored
14296,7,50083635580,scored
14297,1,50086957335,scored
14298,0,50094475976,scored
14299,11,50095386434,scored
14300,5,50095881183,scored
14301,6,50097163092,scored
14302,14,50098257393,scored
14303,12,50099024060,scored
14304,13,50100012544,scored
14305,2,50110059556,scored
14306,4,50111373031,scored
14307,9,50115849897,scored
14308,15,50117579915,scored
14309,8,50119889262,scored
14310,10,50122607393,scored
14311,3,50126874927,scored
14312,7,50134325490,scored
14313,12,50146984370,scored
14314,13,50150300081,scored
14315,14,50150407826,scored
14316,4,50158267277,scored
14317,6,50162575953,scored
14318,1,50164765718,scored
14319,5,50165302823,scored
14320,0,50173816080,scored
14321,3,50175654119,scored
14322,10,50182817321,scored
14323,15,50184215977,scored
14324,11,50184533792,scored
14325,7,50187695779,scored
14326,2,50188959131,scored
14327,14,50194094244,scored
14328,13,50201265699,scored
14329,6,50203826018,scored
14330,9,50204264420,scored
14331,12,50204379069,scored
14332,8,50206519230,scored
14333,5,50207252307,scored
14334,1,50209756341,scored
14335,4,50221981816,scored
14336,11,50229915385,scored
14337,2,50236309161,scored
14338,10,50237027376,scored
14339,14,50239798428,scored
14340,15,50239975930,scored
14341,0,50241109866,scored
14342,3,50241223970,scored
14343,9,50244648743,scored
14344,7,50247400947,scored
14345,8,50250852929,scored
14346,13,50251359089,scored
14347,5,50252837866,scored
14348,6,50254654589,scored
14349,1,50255300699,scored
14350,12,50255614778,scored
14351,4,50263807657,scored
14352,11,50271288797,scored
14353,2,50280835803,scored
14354,3,50283477791,scored
14355,0,50283575866,scored
14356,10,50283946810,scored
14357,14,50285020362,scored
14358,15,50286181732,scored
14359,9,50290487267,scored
14360,7,50291403563,scored
14361,13,50294005918,scored
14362,6,50295157076,scored
14363,1,50295785588,scored
14364,5,50299853703,scored
14365,8,50299927033,scored
14366,12,50303334895,scored
14367,4,50306739059,scored
14368,11,50312927627,scored
14369,2,50321507284,scored
14370,0,50325463829,scored
14371,10,50328297963,scored
14372,3,50333900623,scored
14373,1,50340865745,scored
14374,13,50344119023,scored
14375,12,50346550059,scored
14376,14,50347577462,scored
14377,9,50347783837,scored
14378,15,50348780393,scored
14379,4,50352909850,scored
14380,5,50353882427,scored
14381,7,50354014016,scored
14382,6,50355320313,scored
14383,8,50357706482,scored
14384,11,50358621382,scored
14385,0,50366845198,scored
14386,2,50371654686,scored
14387,10,50373831828,scored
14388,3,50376774087,scored
14389,1,50381061559,scored
14390,9,50389380484,scored
14391,14,50392433317,scored
14392,4,50397018217,scored
14393,8,50397779568,scored
14394,15,50404402697,scored
14395,13,50405787547,scored
14396,12,50408433922,scored
14397,0,50412591534,scored
14398,6,50415074670,scored
14399,11,50415670219,scored
14400,3,50419975696,scored
14401,7,50423680144,scored
14402,2,50423909587,scored
14403,1,50428179239,scored
14404,10,50428839650,scored
14405,5,50429015863,scored
14406,9,50431833475,scored
14407,14,50436939260,scored
14408,8,50440226863,scored
14409,4,50440573514,scored
14410,15,50446189958,scored
14411,13,50446671906,scored
14412,12,50451439569,scored
14413,0,50452858558,scored
14414,11,50457371678,scored
14415,6,50457626119,scored
14416,3,50460882646,scored
14417,2,50467148620,scored
14418,7,50467808292,scored
14419,1,50471593741,scored
14420,5,50475713203,scored
14421,9,50475958460,scored
14422,14,50478496040,scored
14423,10,50480035674,scored
14424,8,50482418968,scored
14425,4,50483517081,scored
14426,15,50491405090,scored
14427,0,50493341607,scored
14428,12,50493985422,scored
14429,13,50499579185,scored
14430,6,50502729201,scored
14431,3,50505030639,scored
14432,11,50510122119,scored
14433,2,50510680257,scored
14434,1,50512674096,scored
14435,5,50528945542,scored
14436,9,50529068541,scored
14437,4,50532179085,scored
14438,10,50533299144,scored
14439,8,50536621843,scored
14440,0,50536837712,scored
14441,7,50539562567,scored
14442,13,50539852849,scored
14443,14,50541153045,scored
14444,15,50542849642,scored
14445,12,50543530919,scored
14446,6,50546096769,scored
14447,3,50546576349,scored
14448,1,50559344143,scored
14449,11,50560222490,scored
14450,2,50562207769,scored
14451,5,50571501477,scored
14452,9,50577019338,scored
14453,4,50579488688,scored
14454,0,50579550618,scored
14455,8,50584085192,scored
14456,7,50584947884,scored
14457,14,50593159034,scored
14458,12,50593990853,scored
14459,3,50595331648,scored
14460,6,50596891670,scored
14461,13,50597736271,scored
14462,15,50598093718,scored
14463,10,50601009052,scored
14464,2,50602457028,scored
14465,11,50602579929,scored
14466,1,50606363386,scored
14467,5,50616503635,scored
14468,0,50619911005,scored
14469,9,50621935090,scored
14470,4,50622643270,scored
14471,8,50625681722,scored
14472,7,50627129262,scored
14473,14,50633395787,scored
14474,12,50634102901,scored
14475,3,50636414680,scored
14476,6,50637455946,scored
14477,15,50642376092,scored
14478,11,50646006893,scored
14479,13,50646052365,scored
14480,10,50654018550,scored
14481,2,50656349146,scored
14482,5,50658538294,scored
14483,1,50659723595,scored
14484,0,50660693363,scored
14485,9,50667049956,scored
14486,7,50670007606,scored
14487,4,50676479906,scored
14488,8,50682668742,scored
14489,14,50682892221,scored
14490,15,50683988949,scored
14491,12,50684097383,scored
14492,3,50689735207,scored
14493,6,50691851775,scored
14494,11,50692268521,scored
14495,13,50693504140,scored
14496,10,50698302814,scored
14497,2,50698443731,scored
14498,5,50699353579,scored
14499,0,50701524611,scored
14500,1,50701776929,scored
14501,9,50707511055,scored
14502,7,50711823193,scored
14503,4,50717336878,scored
14504,14,50724784897,scored
14505,3,50730426971,scored
